Regiao	Produto	NroApolice	NroItem	Data	Categoria	IS	VlrPremio	QtdSinistros	VlrIndenizacao
Sicoob	431	1105431092320	1	20/04/2021	Pick-Up'S Pesadas (Pessoas)	129.865,00	3.243,74	0,00	0,00
Sicoob	431	1105431092321	1	20/04/2021	Pick-Up'S Leves - Nacional	43.993,00	511,98	0,00	0,00
Sicoob	431	1105431092322	1	20/04/2021	Passeio - Nacional	14.660,00	870,97	0,00	0,00
Sicoob	431	1105431092323	1	20/04/2021	Passeio - Nacional	0,00	483,70	0,00	0,00
Sicoob	431	1105431092324	1	20/04/2021	Pick-Up'S Pesadas (Pessoas)	120.184,00	3.499,12	0,00	0,00
Sicoob	431	1105431092325	1	20/04/2021	Passeio - Nacional	71.436,00	1.434,52	0,00	0,00
Sicoob	431	1105431092326	1	20/04/2021	Passeio - Nacional	107.346,00	891,71	0,00	0,00
Sicoob	431	1105431092327	1	20/04/2021	Passeio - Nacional	28.141,00	1.145,14	0,00	0,00
Sicoob	431	1105431092328	1	20/04/2021	Pick-Up'S Leves - Nacional	49.651,00	1.449,44	0,00	0,00
Sicoob	431	1105431092329	1	20/04/2021	Passeio - Nacional	53.843,00	1.188,72	0,00	0,00
Sicoob	431	1105431092330	1	20/04/2021	Passeio - Nacional	68.400,00	1.317,01	0,00	0,00
Sicoob	431	1105431092331	1	20/04/2021	Passeio - Nacional	32.553,00	892,25	0,00	0,00
Sicoob	431	1105431092332	1	20/04/2021	Passeio - Nacional	43.524,00	1.250,33	0,00	0,00
Sicoob	431	1105431092333	1	20/04/2021	Pick-Up'S Leves - Nacional	117.823,00	1.093,86	0,00	0,00
Sicoob	431	1105431092334	1	20/04/2021	Pick-Up'S Leves - Nacional	83.064,00	2.085,87	0,00	0,00
Sicoob	431	1105431092335	1	20/04/2021	Passeio - Nacional	35.450,00	1.352,80	0,00	0,00
Sicoob	431	1105431092336	1	20/04/2021	Pick-Up'S Pesadas (Pessoas)	66.865,00	1.223,10	0,00	0,00
Sicoob	431	1105431092337	1	20/04/2021	Passeio - Nacional	45.765,00	194,74	0,00	0,00
Sicoob	431	1105431092338	1	20/04/2021	Pick-Up'S Leves - Nacional	144.854,00	1.646,82	0,00	0,00
Sicoob	431	1105431092339	1	20/04/2021	Passeio - Nacional	62.909,00	1.687,93	0,00	0,00
Sicoob	431	1105431092340	1	20/04/2021	Passeio - Nacional	57.161,00	1.466,54	0,00	0,00
Sicoob	431	1105431092341	1	20/04/2021	Passeio - Nacional	45.050,00	1.154,85	0,00	0,00
Sicoob	431	1105431092342	1	20/04/2021	Pick-Up'S Pesadas (Pessoas)	70.227,00	2.055,60	0,00	0,00
Sicoob	431	1105431092343	1	20/04/2021	Pick-Up'S Leves - Nacional	56.464,00	2.682,67	0,00	0,00
Sicoob	431	1105431092344	1	20/04/2021	Passeio - Estrangeiro	58.854,00	1.981,19	0,00	0,00
Sicoob	431	1105431092345	1	20/04/2021	Passeio - Nacional	34.190,00	1.430,16	0,00	0,00
Sicoob	431	1105431092346	1	20/04/2021	Passeio - Nacional	35.862,00	1.347,17	0,00	0,00
Sicoob	431	1105431092347	1	20/04/2021	Passeio - Nacional	56.985,00	1.805,81	0,00	0,00
Sicoob	431	1105431092348	1	20/04/2021	Passeio - Nacional	41.220,00	1.032,90	0,00	0,00
Sicoob	431	1105431092349	1	20/04/2021	Passeio - Nacional	55.735,00	1.331,26	0,00	0,00
Sicoob	431	1105431092350	1	20/04/2021	Pick-Up'S Pesadas (Pessoas)	108.079,00	7.267,28	0,00	0,00
Sicoob	431	1105431092351	1	20/04/2021	Passeio - Nacional	34.952,00	1.379,99	0,00	0,00
Sicoob	431	1105431092352	1	21/04/2021	Passeio - Nacional	31.451,00	2.119,75	0,00	0,00
Sicoob	431	1105431092353	1	21/04/2021	Passeio - Nacional	30.934,00	1.749,15	0,00	0,00
Sicoob	431	1105431092354	1	21/04/2021	Passeio - Nacional	51.426,00	2.083,19	0,00	0,00
Sicoob	431	1105431092355	1	21/04/2021	Passeio - Nacional	30.459,00	1.753,01	0,00	0,00
Sicoob	431	1105431092356	1	21/04/2021	Passeio - Nacional	112.521,00	1.438,47	0,00	0,00
Sicoob	431	1105431092357	1	21/04/2021	Passeio - Nacional	37.778,00	825,09	0,00	0,00
Sicoob	431	1105431092358	1	21/04/2021	Passeio - Nacional	36.406,00	736,26	0,00	0,00
Sicoob	431	1105431092359	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	90.232,00	4.269,39	0,00	0,00
Sicoob	431	1105431092360	1	21/04/2021	Passeio - Nacional	36.326,00	827,29	0,00	0,00
Sicoob	431	1105431092361	1	21/04/2021	Passeio - Nacional	78.681,00	1.266,90	0,00	0,00
Sicoob	431	1105431092362	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	69.243,00	872,03	0,00	0,00
Sicoob	431	1105431092363	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	94.785,00	1.570,37	0,00	0,00
Sicoob	431	1105431092364	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	171.673,95	2.670,91	0,00	0,00
Sicoob	431	1105431092365	1	21/04/2021	Passeio - Nacional	64.984,00	1.652,97	0,00	0,00
Sicoob	431	1105431092366	1	21/04/2021	Passeio - Nacional	36.930,00	1.101,05	0,00	0,00
Sicoob	431	1105431092367	1	21/04/2021	Passeio - Nacional	45.142,00	1.176,14	0,00	0,00
Sicoob	431	1105431092368	1	21/04/2021	Passeio - Nacional	120.876,00	2.821,97	1,00	14.644,95
Sicoob	431	1105431092369	1	21/04/2021	Passeio - Nacional	54.637,00	1.888,69	0,00	0,00
Sicoob	431	1105431092370	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	193.163,00	2.896,11	0,00	0,00
Sicoob	431	1105431092371	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	104.054,00	1.254,51	0,00	0,00
Sicoob	431	1105431092372	1	21/04/2021	Passeio - Nacional	32.346,00	1.310,44	0,00	0,00
Sicoob	431	1105431092373	1	21/04/2021	Passeio - Nacional	31.525,00	880,77	0,00	0,00
Sicoob	431	1105431092374	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	152.928,30	2.253,34	0,00	0,00
Sicoob	431	1105431092375	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	85.047,00	2.124,15	0,00	0,00
Sicoob	431	1105431092376	1	21/04/2021	Passeio - Nacional	30.562,00	1.291,70	0,00	0,00
Sicoob	431	1105431092377	1	21/04/2021	Passeio - Nacional	50.131,00	1.469,20	0,00	0,00
Sicoob	431	1105431092378	1	21/04/2021	Passeio - Nacional	57.684,00	2.147,46	0,00	0,00
Sicoob	431	1105431092379	1	21/04/2021	Passeio - Nacional	26.160,00	2.191,70	0,00	0,00
Sicoob	431	1105431092380	1	21/04/2021	Pick-Up'S Pesadas (Pessoas)	96.367,00	4.839,41	0,00	0,00
Sicoob	431	1105431092381	1	21/04/2021	Passeio - Nacional	24.335,20	313,95	0,00	0,00
Sicoob	431	1105431092382	1	21/04/2021	Passeio - Nacional	38.593,00	1.907,90	0,00	0,00
Sicoob	431	1105431092383	1	21/04/2021	Passeio - Nacional	46.740,00	1.539,00	0,00	0,00
Sicoob	431	1105431092384	1	21/04/2021	Pick-Up'S Leves - Nacional	103.257,00	1.711,31	0,00	0,00
Sicoob	431	1105431092385	1	21/04/2021	Pick-Up'S Leves - Nacional	45.213,00	1.501,96	0,00	0,00
Sicoob	431	1105431092386	1	22/04/2021	Passeio - Nacional	32.183,00	1.527,10	0,00	0,00
Sicoob	431	1105431092387	1	22/04/2021	Passeio - Nacional	16.736,00	1.538,33	0,00	0,00
Sicoob	431	1105431092388	1	22/04/2021	Passeio - Nacional	44.133,00	2.401,27	0,00	0,00
Sicoob	431	1105431092389	1	22/04/2021	Passeio - Nacional	24.602,00	497,73	0,00	0,00
